scan_idx,x,y,msd_nm,fail
90,0.064,-0.032,1230.4,0
91,0.080,-0.032,1230.4,0
92,0.096,-0.032,1230.3,0
93,0.112,-0.032,1230.4,0
94,0.128,-0.032,1230.3,0
95,0.128,-0.016,1940.6,1
96,0.112,-0.016,1229.9,0
97,0.096,-0.016,1230.4,0
98,0.080,-0.016,1230.3,0
99,0.064,-0.016,1230.4,0
100,0.048,-0.016,1230.3,0
101,0.032,-0.016,1230.3,0
102,0.016,-0.016,1230.4,0
103,0.000,-0.016,1230.3,0
104,-0.016,-0.016,1230.4,0
105,-0.032,-0.016,1230.3,0
106,-0.048,-0.016,1230.4,0
107,-0.064,-0.016,1230.2,0
108,-0.080,-0.016,1230.3,0
109,-0.096,-0.016,1230.4,0
110,-0.112,-0.016,1230.3,0
111,-0.128,-0.016,1157.0,0
112,-0.128,0.000,536.2,0
113,-0.112,0.000,1156.9,0
114,-0.096,0.000,1156.9,0
115,-0.080,0.000,1157.0,0
116,-0.064,0.000,1156.9,0
117,-0.048,0.000,1157.0,0
118,-0.032,0.000,1156.9,0
119,-0.016,0.000,1157.0,0
120,0.000,0.000,1156.9,0
121,0.016,0.000,1157.0,0
122,0.032,0.000,1156.9,0
123,0.048,0.000,1157.0,0
124,0.064,0.000,1156.9,0
125,0.080,0.000,1157.0,0
126,0.096,0.000,1156.9,0
127,0.112,0.000,1157.0,0
128,0.128,0.000,1156.9,0
129,0.128,0.016,1841.9,1
130,0.112,0.016,1157.4,0
131,0.096,0.016,1157.0,0
132,0.080,0.016,1156.9,0
133,0.064,0.016,1157.0,0
134,0.048,0.016,1156.9,0
135,0.032,0.016,1157.0,0
136,0.016,0.016,1156.9,0
137,0.000,0.016,1157.0,0
138,-0.016,0.016,1156.9,0
139,-0.032,0.016,1157.0,0
140,-0.048,0.016,1156.9,0
141,-0.064,0.016,1157.0,0
142,-0.080,0.016,1156.9,0
143,-0.096,0.016,1157.0,0
144,-0.112,0.016,1156.9,0
145,-0.128,0.016,1157.0,0
146,-0.128,0.032,536.2,0
147,-0.112,0.032,1156.9,0
148,-0.096,0.032,1156.9,0
149,-0.080,0.032,1157.0,0
150,-0.064,0.032,1156.9,0
151,-0.048,0.032,1157.0,0
152,-0.032,0.032,1156.9,0
153,-0.016,0.032,1157.0,0
154,0.000,0.032,1156.9,0
155,0.016,0.032,1157.0,0
156,0.032,0.032,1156.9,0
157,0.048,0.032,1157.0,0
158,0.064,0.032,1156.9,0
159,0.080,0.032,1157.0,0
160,0.096,0.032,1156.9,0
161,0.112,0.032,1157.0,0
162,0.128,0.032,1156.9,0
163,0.128,0.048,1841.9,1
164,0.112,0.048,1157.4,0
165,0.096,0.048,1157.0,0
166,0.080,0.048,1156.9,0
167,0.064,0.048,1157.0,0
168,0.048,0.048,1156.9,0
169,0.032,0.048,1157.0,0
170,0.016,0.048,1156.9,0
171,0.000,0.048,1157.0,0
172,-0.016,0.048,1156.9,0
173,-0.032,0.048,1157.0,0
174,-0.048,0.048,1156.9,0
175,-0.064,0.048,1157.0,0
176,-0.080,0.048,1156.9,0
177,-0.096,0.048,1157.0,0
178,-0.112,0.048,1156.9,0
179,-0.128,0.048,1157.0,0
180,-0.112,0.064,536.2,0
181,-0.096,0.064,1156.9,0
182,-0.080,0.064,1156.9,0
183,-0.064,0.064,1157.0,0
184,-0.048,0.064,1156.9,0
185,-0.032,0.064,1157.0,0
186,-0.016,0.064,1156.9,0
187,0.000,0.064,1157.0,0
188,0.016,0.064,1156.9,0
189,0.032,0.064,1157.0,0
190,0.048,0.064,1156.9,0
191,0.064,0.064,1157.0,0
192,0.080,0.064,1156.9,0
193,0.096,0.064,1157.0,0
194,0.112,0.064,1156.9,0
195,0.112,0.080,1841.9,1
196,0.096,0.080,1157.4,0
197,0.080,0.080,1157.0,0
198,0.064,0.080,1156.9,0
199,0.048,0.080,1157.0,0
200,0.032,0.080,1156.9,0
201,0.016,0.080,1157.0,0
202,0.000,0.080,1156.9,0
203,-0.016,0.080,1157.0,0
204,-0.032,0.080,1156.9,0
205,-0.048,0.080,1157.0,0
206,-0.064,0.080,1156.9,0
207,-0.080,0.080,1157.0,0
208,-0.096,0.080,1156.9,0
209,-0.112,0.080,1157.0,0
210,-0.096,0.096,536.2,0
211,-0.080,0.096,1156.9,0
212,-0.064,0.096,1156.9,0
213,-0.048,0.096,1157.0,0
214,-0.032,0.096,1156.9,0
215,-0.016,0.096,1157.0,0
216,0.000,0.096,1156.9,0
217,0.016,0.096,1157.0,0
218,0.032,0.096,1156.9,0
219,0.048,0.096,1157.0,0
220,0.064,0.096,1156.9,0
221,0.080,0.096,1157.0,0
222,0.096,0.096,1156.9,0
223,0.080,0.112,1841.9,1
224,0.064,0.112,1157.4,0
225,0.048,0.112,1157.0,0
226,0.032,0.112,1156.9,0
227,0.016,0.112,1157.0,0
228,0.000,0.112,1156.9,0
229,-0.016,0.112,1157.0,0
230,-0.032,0.112,1156.9,0
231,-0.048,0.112,1157.0,0
232,-0.064,0.112,1156.9,0
233,-0.080,0.112,1157.0,0
234,-0.048,0.128,536.1,0
235,-0.032,0.128,1156.9,0
236,-0.016,0.128,1156.9,0
237,0.000,0.128,1157.0,0
238,0.016,0.128,1156.9,0
239,0.032,0.128,1157.0,0
240,0.048,0.128,1156.9,0
